id_cliente,score_credito,pais,sexo_biologico,idade,anos_de_cliente,saldo,servicos_adquiridos,tem_cartao_credito,membro_ativo,salario_estimado,churn
15638257,682,Espanha,Mulher,54,0,83102.72,2,1,1,54132.93,0
15690939,575,Espanha,Homem,28,7,0.0,1,1,1,10666.05,0
15723613,623,França,Mulher,28,4,0.0,2,1,0,41227.67,0
15813640,642,França,Mulher,40,7,0.0,2,1,0,10712.82,0
15707322,779,França,Mulher,48,2,115290.27,1,0,0,98912.69,1
15588918,671,França,Mulher,42,6,0.0,2,1,0,197202.48,0
15600357,495,França,Mulher,40,1,140197.71,2,1,0,150720.39,0
15747014,850,França,Mulher,28,1,105245.34,1,0,1,74780.13,0
15809830,630,França,Homem,50,8,0.0,2,0,1,79377.45,0
15662245,588,França,Homem,32,1,0.0,2,1,1,8763.87,0
15651075,562,Alemanha,Homem,35,3,142296.13,1,0,1,177112.7,0
15594456,740,Espanha,Mulher,56,4,99097.33,1,1,1,85016.64,1
15583462,695,França,Homem,28,5,171069.39,2,1,1,88689.4,0
15757661,589,França,Mulher,39,7,0.0,2,0,0,95985.64,0
15729117,607,França,Mulher,31,1,102523.88,1,1,1,166792.71,0
15749671,794,França,Homem,35,6,0.0,2,1,1,68730.91,0
15566253,580,Alemanha,Homem,44,9,143391.07,1,0,0,146891.07,1
15595153,644,Alemanha,Mulher,44,8,106022.73,2,0,0,148727.42,0
15698572,636,Espanha,Mulher,36,1,0.0,1,1,0,43134.58,0
15674149,599,Alemanha,Homem,36,3,128960.21,2,1,1,40318.33,0
15623082,507,França,Mulher,35,2,0.0,2,1,0,97633.93,0
15797905,682,França,Mulher,48,7,0.0,2,1,0,65069.03,0
15746028,714,França,Mulher,24,7,0.0,2,1,0,166335.0,0
15582951,696,França,Mulher,25,8,126442.59,1,1,0,121904.44,0
15616471,599,Espanha,Homem,51,0,0.0,1,1,1,175235.99,0
15641575,577,França,Homem,37,2,127261.35,1,1,0,56185.05,0
15638803,733,Espanha,Mulher,32,5,0.0,2,1,0,131625.14,0
15808283,647,França,Mulher,33,4,0.0,1,1,0,152323.04,0
15811200,831,França,Mulher,34,2,0.0,2,0,0,165840.94,0
15733476,543,Alemanha,Homem,30,6,73481.05,1,1,1,176692.65,0
15633274,679,França,Homem,34,7,160515.37,1,1,0,121904.14,0
15582168,713,Alemanha,Mulher,61,4,149525.34,2,1,0,123663.63,0
15807269,690,Alemanha,Homem,43,2,166522.78,1,0,0,119644.59,1
15602979,751,França,Homem,29,1,135536.5,1,1,0,66825.33,0
15660417,613,Alemanha,Mulher,43,10,120481.69,1,0,0,94875.03,1
15590199,701,Espanha,Homem,28,1,103421.32,1,0,1,76304.73,0
15641794,698,França,Homem,33,5,135658.73,2,0,1,39755.0,0
15779174,451,França,Mulher,36,2,0.0,2,1,1,180142.42,0
15785547,665,França,Homem,28,8,191402.82,2,1,0,83238.4,0
15795124,726,Alemanha,Homem,50,9,94504.35,1,0,1,5078.9,0
15718912,608,Alemanha,Mulher,44,5,126147.84,1,0,1,132424.69,1
15592028,549,França,Mulher,46,7,0.0,1,1,1,109057.56,0
15580227,803,França,Homem,33,6,0.0,2,1,0,115676.61,0
15657830,663,França,Homem,43,4,87624.03,2,1,0,149401.33,0
15798256,558,França,Mulher,45,1,153697.53,2,0,0,89891.4,1
15643819,714,França,Mulher,25,4,0.0,2,0,0,82500.84,0
15754301,704,França,Homem,39,5,0.0,1,1,0,6416.92,0
15726855,805,Alemanha,Mulher,45,9,116585.97,1,1,0,189428.75,1
15755225,659,Alemanha,Homem,34,9,134464.58,2,1,0,178833.34,0
15725221,738,Alemanha,Homem,62,10,83008.31,1,1,1,42766.03,0
15789055,635,Espanha,Homem,35,2,113635.16,1,1,0,90883.12,0
15617507,530,Espanha,Mulher,36,7,0.0,2,1,0,80619.09,0
15668894,661,Alemanha,Homem,41,5,122552.48,2,0,1,120646.4,0
15589563,531,Espanha,Homem,31,2,118899.45,2,0,0,41409.36,0
15693162,694,França,Mulher,29,5,99713.87,1,0,0,112317.89,0
15750099,731,França,Mulher,36,6,0.0,1,0,0,152128.36,0
15795540,556,França,Mulher,36,2,134208.22,1,0,1,177670.57,0
15794941,647,Alemanha,Mulher,41,1,85906.65,3,1,0,189159.97,0
15611848,850,Alemanha,Homem,32,3,137714.25,1,0,1,159403.68,0
15581237,573,Espanha,Homem,33,1,160777.9,1,1,1,149536.15,0
15738150,591,França,Homem,45,5,0.0,2,1,1,155492.87,0
15678571,723,França,Homem,21,4,0.0,2,0,0,24847.02,0
15736124,617,França,Homem,25,1,102585.88,2,1,1,115387.4,0
15623202,704,Alemanha,Mulher,39,10,102556.18,2,1,0,171971.25,1
15804201,457,Alemanha,Homem,42,4,126772.57,1,0,1,126106.4,0
15596863,787,Alemanha,Mulher,38,3,158373.23,1,1,1,28228.35,0
15696277,651,França,Mulher,34,9,0.0,2,1,0,138113.71,0
15748608,612,Alemanha,Homem,42,5,141927.1,1,1,1,43018.98,0
15723864,828,Espanha,Homem,47,1,109876.82,2,1,0,83611.45,1
15802390,724,França,Mulher,34,2,0.0,2,1,1,118863.38,0
15774336,648,Alemanha,Homem,44,9,111369.79,2,1,1,91947.74,0
15648766,569,Espanha,Homem,35,3,116969.35,1,0,0,94488.82,0
15659094,765,Alemanha,Mulher,34,8,136729.51,2,0,0,47058.21,0
15606397,577,Alemanha,Mulher,44,1,152086.15,1,0,1,44719.5,1
15642619,603,Espanha,Homem,46,2,0.0,2,1,0,174478.54,0
15666032,568,Espanha,Homem,28,1,127289.28,1,0,0,45611.51,0
15595842,748,Alemanha,Homem,45,2,119852.01,1,0,0,73853.94,1
15753837,573,Espanha,Homem,38,4,0.0,2,1,1,196517.43,0
15783882,771,Espanha,Mulher,41,5,0.0,2,0,1,92914.67,0
15799790,763,França,Homem,35,9,0.0,1,1,1,31372.91,0
15628155,410,França,Mulher,35,7,117183.74,1,1,1,109733.73,0
15703778,728,França,Homem,33,8,129907.63,1,0,1,36083.96,0
15722322,655,Espanha,Mulher,78,2,0.0,2,0,1,188435.38,0
15639278,580,Alemanha,Mulher,36,6,145387.32,2,1,1,169963.2,1
15568487,712,França,Homem,35,7,124616.23,1,1,1,69320.97,0
15682084,680,França,Homem,31,9,0.0,2,1,0,36145.53,0
15642821,383,Espanha,Mulher,48,8,95808.19,1,0,0,137702.01,1
15601387,721,França,Homem,35,10,0.0,2,1,0,71594.26,0
15642515,620,França,Mulher,42,1,0.0,2,0,1,65565.92,0
15710421,774,Espanha,Mulher,36,8,117152.3,1,0,0,101828.39,0
15726774,563,França,Homem,35,3,106250.72,1,0,0,39546.32,0
15649078,850,Alemanha,Mulher,27,8,111837.78,2,1,1,110805.79,0
15641877,681,França,Homem,47,9,97023.21,1,1,1,2168.13,0
15796496,631,França,Mulher,31,8,137687.72,1,1,0,190067.12,0
15815690,614,Espanha,Mulher,40,3,113348.5,1,1,1,77789.01,0
15631739,704,Espanha,Homem,24,10,122109.78,1,1,1,127654.37,0
15625584,786,França,Homem,32,2,120452.4,2,0,0,79602.86,0
15802466,534,França,Mulher,53,7,0.0,2,1,1,80619.17,0
15697028,590,Espanha,Homem,34,0,65812.35,2,0,1,160346.3,0
15575759,583,Espanha,Mulher,40,3,54428.37,1,1,0,109638.78,1
15567442,656,França,Mulher,75,3,0.0,2,1,1,1276.87,0
15746805,597,França,Homem,33,9,0.0,2,1,0,49374.82,0
15636330,588,Alemanha,Mulher,48,1,143279.58,2,1,0,31580.8,1
15714970,667,Alemanha,Homem,32,0,103846.65,1,1,0,20560.69,0
15653784,627,França,Homem,37,2,125190.86,1,0,1,84584.69,0
15693543,708,França,Mulher,33,8,0.0,2,0,1,15246.83,0
15773283,641,França,Homem,65,6,38340.02,1,1,0,32607.77,1
15742534,527,Alemanha,Mulher,28,2,123802.98,2,1,1,155846.69,0
15569878,592,França,Homem,37,3,96651.03,1,1,1,3232.82,0
15729454,465,França,Homem,33,8,0.0,2,1,0,177668.55,0
15578375,628,França,Homem,39,6,0.0,2,0,0,134441.6,0
15785559,678,França,Homem,43,1,133237.21,1,1,0,111032.79,1
15649414,570,França,Mulher,61,6,142105.35,1,1,1,45214.04,0
15701605,815,França,Homem,37,1,166115.42,1,1,0,67208.3,0
15686696,817,França,Mulher,37,6,81070.34,2,1,0,80985.88,0
15625586,717,França,Homem,35,4,0.0,1,1,1,167573.06,0
15654975,641,França,Mulher,53,0,123835.52,2,0,1,160110.65,0
15782993,624,França,Homem,51,10,123401.43,2,1,1,127825.25,0
15774382,579,Alemanha,Homem,49,4,169377.31,1,1,1,123535.05,0
15689602,698,França,Homem,38,2,130015.24,1,1,1,41595.3,0
15756155,645,França,Homem,32,4,0.0,2,0,1,97628.08,0
15812647,691,França,Homem,34,8,133936.04,2,1,0,91359.79,0
15736043,638,França,Homem,34,6,114543.27,1,1,1,97755.29,0
15696744,705,França,Mulher,31,3,119794.67,1,0,0,182528.44,0
15602572,720,França,Homem,33,9,0.0,2,1,1,142956.48,0
15674765,553,Espanha,Homem,44,4,0.0,1,1,0,10789.3,0
15678725,658,França,Mulher,29,8,0.0,2,0,1,130461.09,0
15694444,648,Alemanha,Mulher,32,8,157138.99,3,1,0,190994.48,1
15795878,636,Espanha,Homem,45,3,0.0,2,1,1,159463.8,0
15735346,527,Alemanha,Mulher,41,10,136733.24,1,1,1,57589.29,0
15687094,717,Alemanha,Mulher,28,9,82498.14,2,0,0,40437.67,0
15790067,614,Espanha,Homem,39,3,151914.93,1,0,0,56459.45,0
15605742,737,França,Homem,43,0,80090.93,1,1,0,39920.0,1
15566740,587,Espanha,Homem,51,3,83739.32,1,0,1,148798.45,0
15664897,682,França,Mulher,35,2,181166.44,1,1,1,63737.19,1
15585777,710,França,Homem,38,3,130588.82,1,1,1,154997.64,0
15650864,507,França,Homem,42,6,0.0,2,1,0,34777.23,0
15806709,609,Alemanha,Homem,33,6,94126.67,1,0,0,93718.16,0
15633818,786,França,Homem,32,9,0.0,2,1,0,133112.41,0
15713845,688,França,Homem,38,7,148045.68,1,1,0,175479.92,1
15639662,710,França,Homem,38,2,0.0,2,1,0,96.27,0
15567013,779,Espanha,Homem,33,3,0.0,2,1,0,30804.68,0
15777784,733,França,Mulher,44,6,168165.84,1,0,1,197193.49,0
15800251,583,Alemanha,Mulher,26,10,72835.56,2,1,0,96792.15,0
15651315,627,França,Homem,41,3,0.0,2,1,0,132719.8,0
15651450,666,Alemanha,Homem,31,3,123212.08,2,1,1,112157.31,0
15784218,620,Espanha,Homem,38,0,0.0,2,1,1,38015.34,0
15572398,614,Espanha,Mulher,39,6,0.0,2,1,1,164018.98,0
15707962,606,França,Homem,40,6,119501.88,2,1,0,46774.94,0
15705663,700,Alemanha,Mulher,39,5,144550.83,2,1,1,189664.43,0
15645355,677,Alemanha,Homem,34,3,126729.41,1,1,1,26106.39,1
15729557,850,Alemanha,Homem,36,5,119984.07,1,1,0,191535.11,1
15631436,564,França,Homem,35,4,0.0,1,1,0,158937.55,0
15583073,771,Espanha,Mulher,56,2,0.0,1,1,1,25222.6,1
15614361,620,Espanha,Homem,42,9,121490.05,1,1,1,29296.74,0
15724684,610,Espanha,Homem,46,5,91897.8,1,1,0,54394.28,0
15700083,609,Espanha,Homem,39,2,139443.75,2,1,0,9234.06,0
15636541,683,Alemanha,Homem,35,5,144961.97,1,0,1,26796.73,0
15796015,633,Alemanha,Homem,42,3,126041.02,1,0,1,11796.89,0
15787222,676,Alemanha,Homem,28,1,69459.05,2,1,1,128461.29,0
15594270,693,França,Homem,38,7,198338.77,2,1,1,14278.18,0
15701524,709,França,Homem,36,0,0.0,2,1,0,46811.77,0
15645847,569,Alemanha,Homem,35,2,109196.66,3,1,0,109393.19,1
15708867,684,Espanha,Mulher,38,3,134168.5,3,1,0,3966.5,1
15613140,565,França,Homem,34,6,0.0,1,1,1,63173.64,0
15628893,681,França,Homem,29,8,0.0,1,1,0,66367.33,0
15764073,503,Espanha,Mulher,36,9,0.0,2,1,1,16274.67,0
15782879,656,França,Homem,40,2,0.0,2,1,1,180553.48,0
15635964,566,Alemanha,Homem,65,4,120100.41,1,1,0,107563.16,1
15726087,592,França,Mulher,62,5,0.0,1,1,1,100941.57,0
15726313,687,Espanha,Mulher,50,5,0.0,2,1,0,110230.4,0
15578073,686,Espanha,Homem,22,8,0.0,2,0,0,142331.85,0
15786249,616,Espanha,Homem,30,2,0.0,2,1,0,199099.51,0
15812850,494,Espanha,Homem,67,5,0.0,2,1,1,85890.16,0
15596972,534,França,Homem,38,3,0.0,1,0,0,143938.27,0
15620579,695,Espanha,Mulher,31,8,0.0,2,0,1,131644.41,0
15768270,579,Espanha,Mulher,31,9,0.0,2,1,0,112395.98,0
15656597,432,Alemanha,Homem,38,2,135559.8,2,1,1,71856.3,0
15699446,816,Alemanha,Mulher,25,2,150355.35,2,1,1,35770.84,0
15615004,730,França,Mulher,37,1,0.0,2,1,1,124364.63,0
15704771,593,França,Mulher,35,6,133489.12,2,1,1,78101.29,0
15588372,715,Alemanha,Mulher,37,9,105489.31,1,0,0,143096.49,1
15681439,775,Alemanha,Homem,25,10,60205.2,2,1,0,14073.11,0
15607509,539,França,Homem,38,5,0.0,2,1,0,47388.41,0
15670343,576,Espanha,Homem,19,6,0.0,2,0,0,72306.07,0
15597968,617,Espanha,Homem,50,7,0.0,1,1,0,184839.7,1
15658432,688,França,Homem,40,6,0.0,1,1,1,47886.44,0
15616431,608,França,Homem,33,4,0.0,1,0,1,130474.03,0
15796957,597,Espanha,Homem,35,9,0.0,3,0,1,73181.39,1
15815552,670,França,Mulher,42,6,112333.63,1,1,1,65706.86,0
15631871,616,Alemanha,Mulher,57,7,116936.81,1,1,1,104379.36,0
15635870,579,Alemanha,Mulher,50,5,117721.02,1,0,1,192146.63,1
15596713,786,França,Homem,37,7,165896.22,2,1,1,66977.68,0
15684211,704,Espanha,Mulher,44,9,153656.85,1,1,0,158742.81,0
15760521,796,França,Mulher,50,1,94164.0,1,1,1,189414.74,0
15608408,598,Espanha,Homem,39,1,0.0,2,1,0,159130.32,0
15804721,602,França,Homem,49,0,191808.73,1,0,0,97640.2,0
15730272,619,França,Homem,58,5,152199.33,1,1,1,86022.09,0
15741988,492,Alemanha,Mulher,52,8,125396.24,1,1,0,10014.72,1
15771728,641,Alemanha,Homem,41,7,104405.54,3,1,0,17384.21,0
15605113,518,França,Mulher,27,1,133801.49,1,1,1,143315.57,0
15661945,623,Espanha,Mulher,40,4,0.0,3,1,0,31669.18,0
15783816,733,França,Mulher,28,5,0.0,2,0,0,12761.16,0
15721207,625,Alemanha,Homem,42,6,100047.33,1,1,0,93429.95,0
15764072,759,França,Mulher,31,1,109848.6,1,1,1,42012.55,0
15689412,604,França,Mulher,32,7,127849.38,1,1,0,15798.7,0
15798385,512,Espanha,Mulher,46,3,0.0,2,1,1,56408.14,0
15775339,520,França,Mulher,29,8,95947.76,1,1,0,4696.44,0
15585256,805,Espanha,Homem,26,2,0.0,2,1,1,25042.1,0
15797329,626,França,Homem,43,4,137638.69,1,1,0,130442.08,1
15780220,656,França,Homem,38,10,0.0,1,1,1,136521.82,0
15648951,785,Espanha,Homem,41,7,0.0,2,1,1,199108.88,0
15752409,553,França,Homem,31,6,0.0,2,0,0,124596.63,0
15807524,569,França,Mulher,44,4,0.0,2,0,0,134394.78,0
15766649,670,França,Homem,38,10,89416.99,1,0,0,144275.39,0
15696812,586,Espanha,Homem,42,6,0.0,2,1,1,123410.23,0
15581295,617,Espanha,Mulher,45,1,0.0,1,1,0,143298.06,0
15663234,508,França,Mulher,60,7,143262.04,1,1,1,129562.74,0
15741417,624,Espanha,Mulher,35,7,119656.45,2,1,1,4595.05,0
15695174,654,França,Homem,29,4,132954.64,1,1,1,146715.07,0
15665168,681,Alemanha,Mulher,44,3,105206.7,2,1,1,163558.36,0
15601503,578,Espanha,Homem,28,4,0.0,2,0,0,6947.09,0
15706131,621,Espanha,Mulher,37,9,83061.26,2,1,0,9170.54,0
15782758,632,França,Homem,40,5,147650.68,1,1,1,199674.83,0
15591091,644,França,Homem,44,5,73348.56,1,1,0,157166.79,1
15715877,821,França,Homem,28,2,0.0,2,1,0,46072.52,0
15756918,754,França,Mulher,38,2,0.0,2,0,0,3524.69,0
15746662,568,Espanha,Mulher,27,1,116320.68,1,0,1,45563.94,0
15626679,584,França,Homem,33,3,0.0,2,0,1,59103.13,0
15793343,549,França,Mulher,29,8,0.0,2,1,1,189558.44,0
15576774,729,França,Mulher,38,7,0.0,2,0,0,45779.9,0
15801316,523,França,Homem,61,8,66250.71,1,1,1,21859.06,0
15800514,477,Alemanha,Mulher,24,2,95675.62,2,0,0,162699.7,1
15662232,675,Alemanha,Homem,42,2,92616.64,2,1,0,8567.18,0
15737778,782,Espanha,Mulher,41,4,0.0,1,1,0,132943.88,0
15782096,616,Espanha,Mulher,36,6,0.0,1,1,1,12916.32,1
15783522,738,Espanha,Mulher,37,8,100565.94,1,1,1,128799.86,0
15785373,717,Espanha,Mulher,42,5,190305.78,1,1,0,99347.8,1
15756272,526,Alemanha,Mulher,35,9,118536.4,1,1,0,40980.87,1
15615245,660,França,Homem,19,5,127649.64,1,1,1,40368.65,0
15600174,525,França,Homem,35,7,165358.77,1,0,1,94738.54,0
15752956,629,Espanha,Homem,29,6,0.0,2,1,1,88842.8,0
15644882,616,Alemanha,Mulher,36,10,78249.53,1,1,0,136934.91,0
15766272,521,Alemanha,Mulher,61,0,125193.96,1,1,1,109356.53,0
15800620,691,França,Mulher,29,9,0.0,2,0,0,199635.93,0
15569764,687,Alemanha,Mulher,41,2,154007.21,1,1,0,158408.23,0
15747458,677,Espanha,Mulher,43,3,133214.88,2,1,1,95936.84,0
15573171,695,Espanha,Homem,63,1,146202.93,1,1,1,126688.83,1
15736769,663,França,Mulher,27,9,0.0,2,1,0,150850.29,0
15763381,496,França,Homem,30,0,90963.49,1,0,1,27802.0,0
15814430,747,Espanha,Homem,41,9,0.0,1,1,0,32430.94,1
15638607,546,França,Mulher,52,2,0.0,1,1,0,137332.37,1
15737133,706,Espanha,Homem,68,4,114386.85,1,1,1,28601.68,0
15613945,472,França,Mulher,26,5,0.0,2,1,0,108411.66,0
15659937,703,França,Mulher,40,7,0.0,2,0,1,122518.5,0
15765287,850,França,Mulher,38,2,0.0,2,1,0,9015.07,0
15661723,667,Espanha,Homem,71,4,137260.78,1,0,1,94433.08,1
15766064,559,França,Homem,33,9,111060.05,2,1,0,110371.84,0
15649616,636,Espanha,Homem,60,7,124447.73,1,1,1,141364.62,1
15719017,672,França,Mulher,34,8,0.0,2,1,1,16245.25,0
15720919,667,França,Homem,42,7,0.0,1,0,1,108348.94,1
15706706,648,Alemanha,Homem,33,7,135310.41,2,0,1,171668.2,0
15709653,497,França,Homem,32,8,0.0,2,1,0,67364.42,0
15805104,743,França,Mulher,73,6,0.0,2,0,1,107867.38,0
15622442,619,França,Homem,29,5,0.0,2,1,0,194310.1,0
15572801,639,Espanha,Homem,34,5,139393.19,2,0,0,33950.08,0
15767598,540,Espanha,Homem,28,8,0.0,2,0,0,197588.32,0
15757897,766,França,Mulher,26,3,104258.8,1,1,1,428.23,0
15568104,749,França,Mulher,26,6,0.0,2,0,1,34948.77,0
15763414,655,Alemanha,Homem,32,9,113447.01,1,1,0,82084.3,0
15732265,630,França,Homem,33,9,0.0,2,1,0,64804.59,0
15621974,778,Alemanha,Mulher,33,4,111063.73,2,1,0,83556.65,0
15803947,757,Alemanha,Mulher,30,6,161378.02,1,0,0,71926.28,1
15720706,529,Espanha,Mulher,39,2,82766.43,1,1,1,122925.44,0
15759290,620,Espanha,Homem,29,9,0.0,2,1,0,13133.88,0
15651664,615,França,Mulher,61,1,104267.7,1,1,0,62845.64,1
15795132,735,França,Mulher,25,3,91718.8,1,0,0,28411.23,0
15811565,705,Espanha,Mulher,47,3,63488.7,1,0,1,28640.92,1
15713774,644,Espanha,Mulher,46,6,12459.19,1,0,0,156787.34,1
15691840,505,Alemanha,Mulher,37,6,159863.9,2,0,1,125307.87,0
15682021,471,Alemanha,Homem,23,6,104592.55,2,1,0,131736.23,0
15612931,722,Espanha,Mulher,50,4,132088.59,1,1,1,128262.14,0
15676707,577,Espanha,Mulher,39,4,0.0,2,1,0,91366.42,0
15601383,744,Espanha,Homem,44,5,120654.68,1,1,0,82290.81,0
15662662,573,França,Mulher,30,6,0.0,2,1,0,66190.21,0
15752694,653,França,Mulher,32,4,83772.95,1,0,1,23920.65,0
15590683,660,França,Mulher,31,6,172325.67,1,0,1,45438.38,0
15773591,787,França,Homem,46,7,117685.31,2,1,1,93360.35,0
15723620,617,França,Homem,41,7,0.0,2,0,1,14496.67,0
15671779,567,França,Homem,39,5,0.0,2,0,0,168521.72,0
15672966,682,Espanha,Mulher,64,9,0.0,2,1,1,103318.44,0
15624667,684,França,Homem,35,6,135871.5,1,1,1,87219.41,0
15812888,447,França,Homem,41,3,0.0,4,1,1,197490.39,1
15724154,625,Alemanha,Mulher,49,4,128504.76,1,1,0,126812.63,1
15749540,585,França,Homem,36,7,0.0,2,1,0,94283.09,0
15621063,516,França,Mulher,42,8,56228.25,1,1,0,46857.52,0
15661626,732,Alemanha,Mulher,45,6,98792.4,1,1,0,81491.7,1
15698703,628,Alemanha,Homem,40,5,181768.32,2,1,1,129107.97,0
15801431,682,Espanha,Mulher,48,9,101198.01,1,1,1,49732.9,0
15649451,746,França,Homem,25,9,0.0,2,0,1,88728.47,0
15626156,655,França,Mulher,60,3,0.0,2,1,1,86981.45,0
15606158,644,França,Mulher,39,9,0.0,1,1,0,3740.93,0
15589496,778,França,Homem,34,5,139064.06,2,0,0,67949.32,0
15730345,617,França,Mulher,35,2,104508.1,1,1,1,147636.46,0
15572038,660,Alemanha,Homem,35,9,113948.58,1,1,0,188891.96,1
15643439,537,França,Homem,47,10,0.0,2,0,1,25482.62,0
15604158,554,França,Mulher,39,10,0.0,2,1,1,18391.93,0
15657396,806,França,Homem,31,9,0.0,2,0,1,140168.36,0
15709478,611,Alemanha,Homem,37,1,117524.72,2,0,1,161064.29,0
15628824,665,França,Mulher,37,5,160389.82,1,0,1,183542.08,0
15814519,648,França,Mulher,37,7,0.0,2,1,0,194238.92,0
15636520,692,França,Homem,27,1,125547.53,1,0,0,7900.46,0
15794414,507,Espanha,Homem,46,6,92783.68,1,1,1,51424.29,0
15643671,696,Alemanha,Homem,49,5,97036.22,2,1,0,152450.84,1
15700650,681,França,Homem,34,3,0.0,2,0,0,55816.2,0
15680224,687,França,Mulher,26,6,0.0,2,1,1,32909.13,0
15784286,641,Espanha,Homem,40,5,102145.13,1,1,1,100637.07,0
15693996,507,França,Mulher,33,1,113452.66,1,0,0,142911.99,0
15764343,688,Espanha,Mulher,46,8,155681.72,1,1,0,26287.21,0
15704168,535,Alemanha,Homem,38,8,127475.24,1,0,0,60775.76,1
15680197,701,França,Homem,41,10,0.0,2,1,1,146257.77,0
15633729,488,França,Homem,43,10,112751.13,1,1,1,28332.0,0
15577683,539,França,Mulher,29,4,0.0,2,1,1,100919.19,0
15800746,674,França,Homem,45,7,144889.18,1,1,1,102591.9,1
15788686,538,Espanha,Homem,40,8,0.0,2,1,1,25554.4,0
15742798,829,França,Mulher,22,7,150126.44,1,1,0,152107.93,1
15596647,768,França,Homem,54,8,69712.74,1,1,1,69381.05,0
15756070,585,Espanha,Mulher,44,4,0.0,2,0,1,101728.46,0
15775116,581,França,Homem,31,3,0.0,2,0,0,89040.61,0
15575428,682,Alemanha,Mulher,35,2,117438.92,2,1,1,16910.98,0
15654074,653,França,Homem,38,8,119315.75,1,1,0,150468.35,0
15695872,712,França,Mulher,30,1,89571.59,1,1,1,177613.19,0
15568885,620,Alemanha,Mulher,34,8,102251.57,1,1,0,120672.09,0
15725036,709,França,Homem,42,9,118546.71,1,0,1,77142.85,0
15632665,832,França,Homem,61,2,0.0,1,0,1,127804.66,1
15571476,635,Espanha,Homem,38,0,103257.14,1,0,0,158344.63,0
15776850,749,Espanha,Mulher,43,1,124209.02,1,1,1,167179.48,0
15623649,629,Espanha,Homem,32,3,0.0,2,1,1,15404.64,0
15751131,836,Espanha,Mulher,41,7,150302.84,1,1,1,156036.19,0
15688128,542,Espanha,Homem,34,8,108653.93,1,0,1,144725.14,0
15678412,645,França,Mulher,45,8,85325.93,1,0,0,22558.74,0
15770291,844,França,Mulher,29,8,0.0,2,0,0,147342.03,0
15583392,747,Alemanha,Homem,37,9,135776.36,3,1,0,85470.45,1
15690731,645,França,Homem,40,6,131411.24,1,1,1,194656.11,0
15697948,752,Espanha,Mulher,36,3,0.0,2,1,1,48505.1,0
15608328,760,Espanha,Mulher,41,6,0.0,2,0,0,101491.23,0
15766378,714,Alemanha,Mulher,45,9,106431.97,2,1,1,164117.69,0
15600813,717,França,Homem,50,9,90305.76,1,1,1,124626.57,0
15706217,645,Alemanha,Homem,28,7,117466.03,2,1,1,34490.06,0
15601417,681,França,Homem,32,3,148884.47,2,1,1,90967.37,0
15610972,681,Alemanha,Mulher,44,4,91115.76,2,0,0,24208.84,1
15674620,679,Alemanha,Mulher,37,8,77373.87,2,0,1,174873.09,0
15785350,528,Espanha,Homem,23,7,104744.89,1,1,0,170262.97,0
15749119,710,França,Mulher,31,3,0.0,2,1,1,112289.06,0
15756535,733,Alemanha,Homem,39,5,91538.51,1,1,1,93783.0,0
15700965,724,França,Mulher,32,6,0.0,2,1,1,150026.79,0
15791851,726,França,Mulher,34,0,185734.75,1,1,1,102036.82,0
15717156,520,França,Homem,30,3,143396.54,2,1,1,898.51,0
15740846,556,França,Homem,40,5,125909.85,1,1,1,95124.4,0
15573284,579,França,Mulher,45,2,0.0,2,0,0,11514.39,0
15729083,674,França,Homem,36,2,154525.7,1,0,1,27468.72,0
15611612,570,França,Mulher,29,0,0.0,1,1,0,37092.43,0
15694381,631,França,Homem,51,8,100654.8,1,1,0,171587.9,0
15651737,623,Espanha,Homem,44,1,83325.77,1,0,1,80828.78,0
15663168,665,França,Homem,35,8,110934.54,1,1,0,169287.99,0
15643426,523,Espanha,Mulher,36,8,113680.54,1,0,0,13197.44,0
15618245,706,Alemanha,Homem,31,1,117020.08,2,1,0,54439.53,0
15717527,619,França,Mulher,49,9,145359.99,1,1,0,38186.85,0
15793478,593,Alemanha,Mulher,39,8,151391.68,1,1,0,27274.6,1
15642248,608,Espanha,Homem,66,8,123935.35,1,1,1,65758.19,0
15640377,526,França,Mulher,36,0,0.0,2,1,0,97767.63,0
15723950,684,Espanha,Homem,40,2,70291.02,1,1,1,115468.84,1
15590327,604,Alemanha,Mulher,42,10,166031.45,1,1,0,98293.14,0
15706199,636,Alemanha,Homem,36,6,96643.32,1,0,0,182059.28,0
15671514,669,Espanha,Mulher,33,8,0.0,2,0,1,128538.05,0
15727041,624,França,Homem,71,7,0.0,2,1,1,108841.83,0
15738063,631,França,Homem,29,2,0.0,2,1,1,18581.84,0
15711733,753,França,Homem,48,4,0.0,2,0,1,146821.42,0
15652320,588,França,Homem,40,5,0.0,2,0,0,100727.68,0
15634180,729,Alemanha,Homem,26,4,97268.1,2,1,0,39356.38,0
15694566,602,França,Mulher,42,10,0.0,2,0,0,169921.11,1
15726103,689,Alemanha,Mulher,55,1,76296.81,1,1,0,42364.75,1
15646351,486,Espanha,Homem,27,7,0.0,2,1,0,28823.04,0
15730044,809,Alemanha,Mulher,42,6,64497.94,3,0,1,182436.81,1
15795186,562,França,Homem,38,5,0.0,1,1,0,115700.2,0
15784890,763,Espanha,Mulher,32,8,0.0,2,1,0,16725.53,0
15694125,669,França,Homem,57,5,0.0,2,1,1,56875.76,0
15565891,709,França,Homem,39,8,0.0,2,1,0,56214.09,0
15674254,554,Espanha,Mulher,45,4,0.0,2,1,1,193412.05,0
